1,90928
1,60861
1,39937
1,26725
1,61899
1,19285
1,14103
1,15335
1,15953
1,11091
1,17199
1,22174
1,24125
1,24389
1,18614
1,12900
1,74986
1,48083
1,85999
1,52952
1,15384
1,64753
1,34976
1,40200
1,25240
1,81371
1,22647
1,48657
1,49894
1,46597
1,25385
1,15916
1,14458
1,42696
1,35204
1,37761
1,38607
1,77055
1,86926
1,79965
1,78135
1,68700
1,8671
1,29259
1,37709
1,37564
1,36945
1,65448
1,79342
1,79347
1,40191
1,80911
1,24855
1,12667
1,46172
1,11707
1,38718
1,80491
1,81457
1,77662
1,30335
16,267
1,42594
1,85280
1,46046
1,37050
1,38587
1,36486
1,23536
1,13978
1,22768
1,11438
1,53441
1,19859
1,19467
1,13966
1,8938
1,22758
1,39943
1,38071
1,88930
1,5931
1,69701
1,62850
1,16814
1,24382
1,8923
1,29626
1,20779
1,23639
1,9626
1,8470
1,33091
1,39022
1,38405
1,54651
1,56517
1,1035
1,1077
1,1076
1,1081
1,1077
1,1078
1,1078
1,1065
1,1088
1,1078
1,1081
1,1087
1,1085
1,1075
1,1067
1,1074
1,1076
1,1023
1,1077
1,1078
1,1074
1,1066
1,1076
1,1075
1,1074
1,1080
1,1084
1,1084
1,1072
1,1080
1,1074
1,1080
1,1030
1,1073
1,1079
1,1072
1,1082
1,1072
1,1074
1,1053
1,1061
1,1073
1,1057
1,1074
1,1077
1,1073
1,1083
1,1053
1,1061
1,1070
1,1111
1,1062
1,1109
1,1081
1,1106
1,1115
1,1096
1,1115
1,1097
1,1106
1,1110
1,1122
1,1100
1,1130
1,1132
1,1097
1,1099
1,1074
1,1124
1,1127
1,1123
1,1125
1,1101
1,1125
1,1126
1,1124
1,1126
1,1081
1,1128
1,1130
1,1122
1,1124
1,1121
1,1124
1,1122
1,1124
1,1126
1,1130
1,1126
1,1130
1,1126
1,1124
1,1123
1,1124
1,1029
1,1042
1,1042
1,1031
1,1012
1,1016
1,1052
1,1021
1,1046
1,1049
1,1049
1,1043
1,1044
1,1047
1,1050
1,1043
1,1052
1,1043
1,1039
1,1050
1,1051
1,1063
1,1061
1,1064
1,1053
1,1063
1,1029
1,1075
1,1075
1,1033
1,1049
1,1070
1,1067
1,1070
1,1060
1,1062
1,1053
1,1039
1,1052
1,1064
1,1066
1,1045
1,1064
1,1069
1,1060
1,1053
1,1063
1,1103
1,1111
1,1114
1,1096
1,1103
1,1101
1,1101
1,1139
1,1145
1,1145
1,1143
1,1147
1,1145
1,1144
1,1143
1,1144
1,1140
1,1148
1,1147
1,1145
1,1129
1,1144
1,1131
1,1130
1,1135
1,1143
1,1128
1,1144
1,1146
1,1147
1,1153
1,1157
1,1154
1,1119
1,1149
1,1156
1,1120
1,1135
1,1157
1,1158
1,1157
1,1161
1,1120
1,1141
1,1153
1,1162
1,1163
1,1008
1,1021
1,1023
1,1020
1,1017
1,1017
1,1015
1,1041
1,1026
1,1052
1,1056
1,1057
1,1040
1,1056
1,1036
1,1047
1,1036
1,1051
1,1053
1,1053
1,1045
1,1054
1,1035
1,1053
1,1042
1,1007
1,1043
1,1041
1,1046
1,1038
1,1023
1,1049
1,1037
1,1040
1,1050
1,1046
1,1058
1,1039
1,1050
1,1043
1,1045
1,1066
1,1066
1,1045
1,1057
1,1065
1,1068
1,1012
1,1020
1,1030
1,1021
1,1021
1,1027
1,1020
1,1033
1,1050
1,1010
1,1026
1,1039
1,1045
1,1052
1,1051
1,1061
1,1052
1,1037
1,1051
1,1058
1,1053
1,1053
1,1053
1,1055
1,1005
1,1055
1,1049
1,1056
1,1053
1,1047
1,1051
1,1044
1,1041
1,1048
1,1041
1,1032
1,1039
1,1043
1,1043
1,1040
1,1042
1,1048
1,1047
1,1063
1,1066
1,1064
1,1065
1,1082
1,1090
1,1078
1,1113
1,1094
1,1096
1,1086
1,1048
1,1121
1,1105
1,1061
1,1128
1,1113
1,1124
1,1111
1,1123
1,1104
1,1112
1,1123
1,1133
1,1132
1,1120
1,1111
1,1131
1,1124
1,1120
1,1120
1,1122
1,1119
1,1135
1,1093
1,1135
1,1099
1,1118
1,1115
1,1116
1,1110
1,1116
1,1098
1,1102
1,1113
1,1124
1,1120
1,1124
1,1131
1,1124
1,1129
1,1011
1,1022
1,1018
1,1021
1,1003
1,1066
1,1062
1,1002
1,998
1,1049
1,1033
1,1044
1,1043
1,1038
1,1062
1,1049
1,1017
1,1029
1,1020
1,1026
1,1040
1,1029
1,1044
1,1055
1,1063
1,1024
1,1045
1,1060
1,1060
1,1054
1,1060
1,1016
1,1060
1,1028
1,1066
1,1058
1,1066
1,1065
1,1065
1,1048
1,1046
1,1016
1,1039
1,1055
1,1045
1,1051
1,1030
1,1009
1,1018
1,1008
1,1016
1,1023
1,1007
1,1059
1,1051
1,969
1,1013
1,1062
1,1073
1,1079
1,1079
1,1059
1,1094
1,1101
1,1090
1,1104
1,1079
1,1097
1,1089
1,1090
1,1068
1,1107
1,1078
1,1097
1,1108
1,1106
1,1109
1,1111
1,1113
1,1111
1,1099
1,1099
1,1084
1,1068
1,1098
1,1091
1,1091
1,1114
1,1114
1,1063
1,1069
1,1051
1,1081
1,1059
1,1059
1,1069
1,1086
1,1083
1,1058
1,1103
1,1093
1,1067
1,1088
1,1043
1,1007
1,1033
1,1041
1,1054
1,1059
1,1021
1,1028
1,1023
1,1034
1,1032
1,1044
1,1036
1,1065
1,1031
1,1066
1,1048
1,1048
1,1021
1,1051
1,1045
1,1053
1,1042
1,1031
1,1046
1,1060
1,1055
1,1019
1,1063
1,1056
1,1054
1,1042
1,1053
1,1042
1,1009
1,1044
1,1041
1,993
1,987
1,1019
1,1040
1,1000
1,1039
1,1049
1,1016
1,1003
1,986
1,1022
1,1021
1,1079
1,1087
1,1077
1,1068
1,1087
1,1111
1,1054
1,1098
1,1086
1,1069
1,1074
1,1083
1,1071
1,1117
1,1106
1,1109
1,1070
1,1102
1,1088
1,1115
1,1083
1,1075
1,1094
1,1097
1,1111
1,1067
1,1079
1,1072
1,1108
1,1084
1,1102
1,1110
1,1092
1,1089
1,1113
1,1102
1,1066
1,1075
1,1054
1,1063
1,1071
1,1085
1,1084
1,1093
1,1081
1,1095
1,1079
1,1017
1,1007
1,1016
1,1024
1,978
1,1011
1,1012
1,1002
1,1047
1,1056
1,1045
1,1005
1,1028
1,1004
1,990
1,1036
1,1013
1,1062
1,1022
1,1051
1,1024
1,1034
1,1007
1,987
1,1032
1,1037
1,1036
1,1030
1,1026
1,1049
1,1000
1,975
1,1024
1,1013
1,997
1,997
1,999
1,998
1,1019
1,1021
1,1020
1,1044
1,995
1,1007
1,1003
1,1036
1,1021
1,1026
1,1026
1,988
1,1026
1,1036
1,1027
1,961
1,1010
1,1021
1,1000
1,1037
1,1027
1,979
1,1041
1,1029
1,988
1,1028
1,984
1,997
1,980
1,1008
1,1046
1,1068
1,977
1,1012
1,1065
1,1007
1,1041
1,975
1,1015
1,1044
1,1054
1,973
1,1043
1,1026
1,1036
1,1022
1,1028
1,1029
1,1022
1,1021
1,1043
1,819
1,1014
1,525
1,12121
1,12138
1,7992
1,25412
1,5906
1,15536
1,15905
1,12811
1,19821
1,19825
1,21216
1,19833
1,19834
1,19841
1,19839
1,3283
1,34829
1,76968
1,1418
1,4904
1,27419
1,61995
1,52815
1,74472
1,71473
1,82068
1,1586
1,1038
1,10387
2,50744
1,2
1,2
1,13894
1,10797
1,4153
1,15536
1,32983
1,23680
1,23893
1,34488
1,36039
1,28749
1,23247
1,29410
1,16716
1,8402
1,27866
1,69329
1,43450
1,37498
1,85311
1,71376
1,7773
1,6272
1,57059
1,14202
1,18781
1,81335
1,76048
1,76492
1,80243
1,67730
1,62231
1,5464
1,86509
1,12057
1,6902
1,64841
1,65797
1,57820
1,6420
1,46834
2,11
2,8244
2,5509
1,12166
1,23095
1,40831
1,38517
1,31644
1,71259
1,53298
1,54591
1,45668
2,9
1,11
1,11
1,37874
1,84101
1,83642
1,71714
1,67554
1,72438
1,77046
1,10529
1,38558
1,37103
1,34492
1,84532
1,84530
1,83146
1,83030
1,26067
1,12
1,12
1,12
1,17
1,17
1,17
1,84
1,84
1,85
2,6
1,18
1,18
1,18
1,48637
1,52475
1,40073
1,35487
1,22984
1,10725
1,73058
1,5044
1,35062
1,27832
1,70671
1,6395
1,25618
1,21871
1,74522
1,7085
1,44150
1,45088
1,64270
16,4259
16,5583
16,4911
16,4990
1,20271
1,10773
1,13682
1,76738
1,70127
1,65517
1,5969
1,43867
1,66887
1,24251
1,35039
1,37166
1,29595
1,24268
1,30518
1,17679
1,9544
1,64572
1,6109
1,6145
1,6090
1,5926
1,5944
1,5965
1,5970
1,5999
1,6023
1,6059
1,6044
1,6088
1,5863
1,5875
1,5931
1,5901
1,5931
1,5937
1,5981
1,5971
1,5990
1,6165
1,6186
1,6192
1,5917
1,5861
1,5904
1,5890
1,5952
1,5938
1,5880
1,5889
1,5906
1,5848
1,5877
1,5907
1,6027
1,6054
1,6146
1,6039
1,6005
1,6000
1,5971
1,5941
1,5970
1,5769
1,5777
1,5825
1,6009
1,6031
1,6037
1,6032
1,6063
1,6061
1,5860
1,5875
1,5972
1,6036
1,6001
1,6004
1,5991
1,5951
1,6077
1,5919
1,5926
1,5993
1,5887
1,5903
1,5882
1,5921
1,5939
1,5969
1,5939
1,5848
1,5863
1,5941
1,5864
1,5849
1,5821
1,5842
1,5874
1,5997
1,6006
1,6024
1,6066
1,5820
1,5801
1,5863
1,5865
1,6000
1,5998
1,5902
1,5939
1,6131
1,6174
1,6139
1,6182
1,5942
1,5946
1,5978
1,6032
1,5850
1,5856
1,5830
1,5870
1,5951
1,5956
1,5937
1,5995
1,5978
1,6032
1,5940
1,6020
1,5961
1,5994
1,6023
1,6011
1,6074
1,6006
1,5984
1,6048
1,5842
1,5818
1,5869
1,5880
1,6014
1,6009
1,5994
1,6036
1,5962
1,5974
1,5983
1,6069
1,5938
1,5956
1,5881
1,5876
1,5852
1,5840
1,5871
1,16110
1,16184
1,16193
1,16158
1,16385
1,16337
1,16366
1,16183
1,16340
1,16220
1,16231
1,16368
1,16399
1,16339
1,16434
1,16169
1,16377
1,16265
1,16190
1,16307
1,16435
1,16343
1,16376
1,5926
1,5969
1,5937
1,5952
1,5892
1,5882
1,6014
1,6011
1,6035
1,6076
1,5949
1,5961
1,5982
1,6035
1,5956
1,5955
1,5978
1,6032
1,5931
1,5938
1,5807
1,5869
1,5835
1,5849
1,5818
1,5860
1,5815
1,5853
1,5818
1,5957
1,6031
1,6005
1,6041
1,6035
1,6038
1,6072
1,6076
1,6078
1,48724
1,40352
1,91736
1,9143
1,16395
1,52971
1,56997
1,37041
1,33023
1,54102
1,53550
1,23110
1,26415
1,42903
1,48409
1,43282
1,42680
1,20382
1,11202
1,21886
1,27953
1,7843
1,13015
1,83872
1,28275
1,40157
1,37851
1,14510
1,57129
1,52818
1,54053
1,12471
1,30760
1,37557
1,32512
1,16972
1,17028
1,43634
1,4719
1,26398
1,21005
1,11698
1,77069
1,75148
1,29034
1,62
1,5050
1,6750
1,4830
1,7687
1,80682
1,62
32,12
16,5
1,84473
1,88766
1,39405
