1,31850
1,33047
1,38528
1,61932
8,26785
8,29016
1,2283
1,20035
1,45699
1,60531
1,28767
1,81104
1,41283
1,2090
1,2050
1,2066
1,2237
1,2251
1,2231
1,2225
1,2092
1,2092
1,1271
1,18409
1,18461
1,18465
1,18484
1,18484
1,18649
1,18648
1,18932
1,19141
1,11567
1,23325
1,65825
1,13445
1,14617
1,9170
1,16272
1,20417
1,22935
1,22983
1,24621
1,23009
1,2042
1,2043
1,2084
1,2096
1,2064
1,2072
1,2111
1,2063
1,18252
1,18278
1,18082
1,18243
1,18176
1,18211
1,18446
1,18220
1,10392
1,4341
1,4505
1,4395
1,3757
1,4910
1,5225
1,4927
1,5088
1,5946
1,5253
1,71107
1,69155
1,58866
1,59030
1,54568
1,58216
1,72967
1,69820
1,62435
1,64891
1,63349
1,24487
1,17104
1,17133
1,17084
1,9991
1,15406
1,26062
1,25789
1,25305
1,27328
1,55907
1,2024
1,71113
1,88412
1,5512
1,85260
1,45198
1,22831
1,30790
1,12732
1,77848
1,16890
1,84730
1,49331
2,7726
2,5154
2,73812
1,21319
1,29847
1,33527
1,33278
1,81186
1,42153
1,53052
1,44745
1,43576
1,44310
1,43648
16,4
1,26
16,2
16,4
1,77193
1,48703
1,46400
1,11612
1,78979
1,7224
1,388
1,1703
1,5295
1,78910
1,7955
1,21840
1,34444
1,22576
1,7145
1,15007
1,82762
1,70891
1,67441
2,8
2,12
2,5
1,2098
1,3
2,5
1,2053
16,4
16,4
32,4
32,4
32,8
16,2
32,9
32,3
32,6
1,53775
32,6
32,6
32,4
32,6129
16,6123
1,23
1,18
1,17
1,15
1,100
1,120
1,114
1,16
1,114
1,109
1,16
1,42
1,62
1,47
1,61
1,10
1,1011
1,1213
1,984
1,1156
1,2175
1,15438
1,1223
1,5125
1,12587
1,46684
1,14341
1,84224
1,1172
1,5256
1,17536
1,47408
1,10922
1,17
1,13
1,9
1,28
1,28
1,73
1,425
1,260
1,2
1,13299
1,9376
1,12111
1,4080
1,45
1,16
1,38
1,528
1,528
1,519
1,521
1,531
1,530
1,517
1,521
1,519
1,525
1,519
1,516
1,513
1,515
1,520
1,517
1,526
1,515
1,511
1,509
1,510
1,513
1,512
1,514
1,514
1,516
1,526
1,515
1,515
1,526
1,526
1,526
1,504
1,507
1,516
1,516
1,513
1,516
1,523
1,522
1,509
1,505
1,510
1,511
1,511
1,507
1,513
1,520
1,521
1,517
1,510
1,508
1,512
1,512
1,508
1,504
1,503
1,505
1,521
1,526
1,517
1,521
1,511
1,517
1,444
1,466
1,445
1,466
1,465
1,456
1,465
1,446
1,451
1,462
1,449
1,428
1,420
1,460
1,449
1,456
1,457
1,428
1,444
1,447
1,449
1,449
1,456
1,454
1,454
1,454
1,456
1,462
1,425
1,456
1,453
1,453
1,454
1,462
1,462
1,438
1,444
1,447
1,447
1,453
1,450
1,459
1,458
1,462
1,464
1,447
1,448
1,417
1,455
1,450
1,454
1,451
1,420
1,427
1,446
1,451
1,458
1,456
1,443
1,451
1,453
1,452
1,447
1,445
1,499
1,503
1,501
1,494
1,501
1,505
1,537
1,535
1,492
1,503
1,487
1,492
1,530
1,528
1,351
1,249
1,8915
